Fiscal Date,Item Code,Product,UPC,Bill Units,Scan Units,Est. Units On Hand,Est. Sell Thru % (Units),Bill $,Sales
2/3/2020,627140,KNB BCN STK DRY DOG 16LB,7910085174, 1 , 0 , 1 ,0%,$10 ,$0 
2/3/2020,437597,MILKBONE SMALLL BISCUIT,7910090202, 0 , 1 ,(1),N/A,$0 ,$3 
2/3/2020,357292,MLKBN LARGE BISCUIT,7910090244, 2 , 0 , 2 ,0%,$14 ,$0 
2/3/2020,621936,NUTRO CRUNCHY TREATS CHCKN CRT,7910511087, 0 , 2 ,(2),N/A,$0 ,$8 
2/3/2020,937489,NUTRO CRUNCHY TREATS PEANT BTR,7910511088, 0 , 1 ,(1),N/A,$0 ,$4 
2/3/2020,412581,NUTRO LARGE BRD LAMB AND RICE,7910511637, 0 , 1 ,(1),N/A,$0 ,$49 
2/3/2020,938550,NUTRO ADULT CHICKEN,7910511647, 1 , 1 , 0 ,100%,$29 ,$29 
2/3/2020,744705,NUTRO SMALL BREED ADULT CHCKN,7910511667, 1 , 1 , 0 ,100%,$29 ,$29 
2/3/2020,685415,NUTRO INDOOR SENIOR CHICKEN,7910511747, 4 , 0 , 4 ,0%,$41 ,$0 
2/3/2020,673083,NUTRO SMALL BREED CHICKEN,7910512217, 0 , 1 ,(1),N/A,$0 ,$15 
2/3/2020,909191,NUTRO PETITE BEEF LAMB 12PK,7910512537, 2 , 0 , 2 ,0%,$30 ,$0 
2/3/2020,241671,SC AWAY MULTI CAT SCNTD LITTER,9668920016, 3 , 0 , 3 ,0%,$22 ,$0 
2/3/2020,723522,GREENIES DOG DNTL CHW LGE,64286304110, 0 , 1 ,(1),N/A,$0 ,$11 
2/3/2020,720449,GREENIES DOG DNTL CHW PTE,64286304124, 0 , 0 , 0 ,N/A,$0 ,$0 
2/3/2020,404075,GREENIES DOG DNTL CHW PTE 6OZ,64286310292, 0 , 1 ,(1),N/A,$0 ,$8 
2/3/2020,436866,GREENIES DOG DNTL CHW REG 6OZ,64286310293, 0 , 1 ,(1),N/A,$0 ,$8 
2/3/2020,167216,BDB MORE FLAVORS DOG TREATS,65922324064, 0 , 1 ,(1),N/A,$0 ,$3 
2/3/2020,46517,NR 4LB GF SMALL BRD CHKN,73052151390, 0 , 1 ,(1),N/A,$0 ,$9 
2/3/2020,38624,NR 12LB GF CHICKEN RECIPE,73052152101, 0 , 1 ,(1),N/A,$0 ,$25 
2/3/2020,38590,NR 12LB GF SALMON RECIPE,73052152103, 0 , 1 ,(1),N/A,$0 ,$25 
2/3/2020,84014,FM GF JERKY BBQ BEEF W TOMATO,81033902054, 6 , 1 , 5 ,17%,$24 ,$4 
2/3/2020,86832,FM CHKN TUNA LGHT IN CHKN BRTH,81033902074, 0 , 1 ,(1),N/A,$0 ,$1 
2/3/2020,220871,MM POULTRY & SEAFOOD,82927400623, 0 , 1 ,(1),N/A,$0 ,$6 
2/3/2020,390045,MM SMPLE SRVNG TUNA WHTFSH,82927414961, 0 , 2 ,(2),N/A,$0 ,$2 
2/3/2020,420973,MM BASTED BITES CKN TUNA,82927421880, 4 , 1 , 3 ,25%,$16 ,$4 
2/3/2020,263014,MMIX TENDER FAV POULTRY/BEEF,82927450236, 0 , 2 ,(2),N/A,$0 ,$21 
2/3/2020,635591,BB WILD PUP TRKY & CHKN 12.5OZ,84024310123, 0 , 1 ,(1),N/A,$0 ,$2 
2/3/2020,955642,BB WILD BITS TRAIL TRTS SALMON,84024310132, 0 , 1 ,(1),N/A,$0 ,$5 
2/3/2020,734548,BB HOMESTYLE CHKN DOG FOOD,84024310493, 0 , 2 ,(2),N/A,$0 ,$4 
2/3/2020,823362,BB HOMESTYLE REC LAMB 12.5OZDG,84024310494, 0 , 2 ,(2),N/A,$0 ,$4 
2/3/2020,957650,BB HOMESTYLE BEEF DOG FOOD,84024310495, 12 , 0 , 12 ,0%,$26 ,$0 
2/3/2020,721089,BB HOMESTYLE TURKEY DOG FOOD,84024310496, 0 , 2 ,(2),N/A,$0 ,$4 
2/3/2020,668362,BB CHIKN STEW DOG FOOD,84024310519, 0 , 4 ,(4),N/A,$0 ,$10 
2/3/2020,515290,BB BEEF STEW DOG FOOD,84024310521, 0 , 1 ,(1),N/A,$0 ,$2 
2/3/2020,826017,BB WILD ADLT DOG CHICKEN,84024310533, 1 , 0 , 1 ,0%,$30 ,$0 
2/3/2020,866159,BB WILDRNSS ADLT DOG SALMN,84024310535, 0 , 1 ,(1),N/A,$0 ,$19 
2/3/2020,895444,BB HOMESTYLE CHIKN DINR SMALL,84024310550, 24 , 0 , 24 ,0%,$40 ,$0 
2/3/2020,642941,BB FAM FAV BBQ DOG FOOD,84024310554, 0 , 2 ,(2),N/A,$0 ,$5 
2/3/2020,715377,BB FAM FAV TURKEY DOG FOOD,84024310557, 12 , 2 , 10 ,17%,$30 ,$5 
2/3/2020,824074,BB HBR APPL & YOG 16OZ DOG,84024310561, 0 , 1 ,(1),N/A,$0 ,$4 
2/3/2020,463600,BB HOMESTYLE CHIKN PUPPY FOOD,84024310573, 12 , 2 , 10 ,17%,$26 ,$4 
2/3/2020,523432,BB HBR BAC EGG & CH 16OZ DOG,84024310633, 0 , 2 ,(2),N/A,$0 ,$9 
2/3/2020,517978,BB WILD DOG SALMN & CHK 12.5OZ,84024311292, 0 , 2 ,(2),N/A,$0 ,$5 
2/3/2020,413311,BB CHICKEN BITS VALUE SIZE DOG,84024311665, 0 , 1 ,(1),N/A,$0 ,$8 
2/3/2020,918762,BB HLTHY ADULT VARIETY FLAKED,84024312122, 0 , 1 ,(1),N/A,$0 ,$11 
2/3/2020,729627,BB ADULT CAT INDOOR,84024312245, 0 , 1 ,(1),N/A,$0 ,$16 
2/3/2020,547500,BB ADULT CAT INDOOR SALMON,84024312247, 0 , 1 ,(1),N/A,$0 ,$16 
2/3/2020,427331,BB ADULT CAT SS CKN,84024312250, 0 , 1 ,(1),N/A,$0 ,$16 
2/3/2020,831218,BB LPF CHIKN ADULT DOG FOOD,84024312258, 1 , 1 , 0 ,100%,$40 ,$40 
2/3/2020,427608,BB GRAIN FREE CHICKEN PUPPY,84024312269, 0 ,(1), 1 ,N/A,$0 ,($17)
2/3/2020,520091,BB HLTHY ADULT VARIETY PATE,84024312297, 2 , 0 , 2 ,0%,$22 ,$0 
2/3/2020,441720,BB LAMB & RICE ADULT DOG 22 LB,84024312493, 0 , 1 ,(1),N/A,$0 ,$39 
2/3/2020,430507,BB HR GF BEEF W/VEG DOG,84024312514, 0 , 2 ,(2),N/A,$0 ,$4 
2/3/2020,674901,BB WILD ADLT DOG CHICKEN,84024313068, 0 , 1 ,(1),N/A,$0 ,$46 
2/3/2020,413082,BB WILD LB ADLT DOG CHICKEN,84024313072, 0 , 1 ,(1),N/A,$0 ,$46 
2/3/2020,497281,BB WILDERNESS PUPPY CHICKEN,84024313075, 2 , 0 , 2 ,0%,$92 ,$0 
2/3/2020,363742,BUCKLEY TRAINERS TREATS CHCKN,85645200506, 0 , 1 ,(1),N/A,$0 ,$5 
2/3/2020,238446,CALICO BAY SKIPJACK TUNA,85705100353, 0 , 1 ,(1),N/A,$0 ,$0 
2/3/2020,351766,PARAMOUNT CHICKEN STEW W VEG,85705100378, 0 , 2 ,(2),N/A,$0 ,$3 
2/3/2020,351763,PARAMOUNT LAMB AND CHCKEN STEW,85705100380, 0 , 1 ,(1),N/A,$0 ,$1 
2/3/2020,908136,BB CHIKN SENIOR DOG FOOD,85961000013, 0 , 1 ,(1),N/A,$0 ,$16 
2/3/2020,630296,BB LPF FISH ADULT DOG FOOD,85961000030, 1 , 1 , 0 ,100%,$30 ,$30 
2/3/2020,868464,BB BITS CHICKEN 4OZ DOG,85961000518, 0 , 1 ,(1),N/A,$0 ,$4 
2/3/2020,757075,BB FAM FAV CHIKN DOG FOOD,85961000685, 0 , 1 ,(1),N/A,$0 ,$2 
2/3/2020,588149,BB HOMESTYLE CHIKN SENIOR DOG,85961000747, 12 , 2 , 10 ,17%,$26 ,$4 
2/3/2020,140377,ULTRA CHEWY CHICKEN DOG BONE,87786900128, 0 , 4 ,(4),N/A,$0 ,$4 
2/4/2020,357090,ALPO SNAPS VARIETY PK DOG TRTS,1113200392, 0 , 2 ,(2),N/A,$0 ,$5 
2/4/2020,336347,ALPO PRIME CUTS W/ BEEF,1113212556, 0 , 1 ,(1),N/A,$0 ,$5 
2/4/2020,59442,ALPO CHOPHOUSE T-BNE STK GRAVY,1113213597, 0 , 0 , 0 ,N/A,$0 ,$0 
2/4/2020,164820,ALPO PRIME CUTS,1113214544, 1 , 0 , 1 ,0%,$8 ,$0 
2/4/2020,324374,ONE PRPSFL NTRTN HAIRBALL FRML,1780001262, 0 , 1 ,(1),N/A,$0 ,$23 
2/4/2020,47449,WSKR LCKN CRNCH LVRS CKN/SEAFD,1780002063, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,101134,ONE CAT HAIRBALL & WT FORMULA,1780003386, 0 , 1 ,(1),N/A,$0 ,$11 
2/4/2020,804084,CAT CHOW NATURALS,1780011322, 0 , 1 ,(1),N/A,$0 ,$5 
2/4/2020,170603,ONE WHOLESME BEEF & BRWN RICE,1780012592, 12 , 2 , 10 ,17%,$18 ,$3 
2/4/2020,133990,KIT N KABOODLE,1780013043, 2 , 1 , 1 ,50%,$20 ,$10 
2/4/2020,755143,BENEFUL HEALTHY WEIGHT 4X3.5,1780013465, 0 , 2 ,(2),N/A,$0 ,$11 
2/4/2020,535931,BENEFUL ORIG BF 4X3.5,1780013483, 4 , 0 , 4 ,0%,$22 ,$0 
2/4/2020,653978,BENEFUL INC BF 4X3.5,1780013640, 4 , 0 , 4 ,0%,$22 ,$0 
2/4/2020,67433,PURINA ONE CAT BEEF PATE,1780014595, 24 , 1 , 23 ,4%,$21 ,$1 
2/4/2020,69529,PURINA ONE CAT CHICKEN CUTS,1780014602, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,236946,PURINA ONE OCEAN WHTFSH PATE,1780014604, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,19472,ONE SMTBLD VIB MAT 7+ SNR DOG,1780014932, 0 , 2 ,(2),N/A,$0 ,$44 
2/4/2020,4881,ONE SMTBLND DOG CHKN RC FRMLA,1780014937, 1 , 1 , 0 ,100%,$22 ,$22 
2/4/2020,2371,ONE SMRTBLND DOG LMB RC FRMLA,1780014940, 1 , 0 , 1 ,0%,$22 ,$0 
2/4/2020,356861,CAT CHOW INDOOR 4X6.3,1780015016, 4 , 0 , 4 ,0%,$36 ,$0 
2/4/2020,489053,CAT CHOW INDOOR,1780015018, 0 , 2 ,(2),N/A,$0 ,$11 
2/4/2020,583212,KITTEN CHOW,1780015020, 4 , 0 , 4 ,0%,$22 ,$0 
2/4/2020,238490,DOG CHOW COMPLETE,1780015210, 0 , 2 ,(2),N/A,$0 ,$24 
2/4/2020,381385,ONE TRUE INSTNCT TURKY VENISON,1780015456, 0 , 1 ,(1),N/A,$0 ,$12 
2/4/2020,354943,BENEFUL MEDLEYS,1780015513, 0 , 1 ,(1),N/A,$0 ,$17 
2/4/2020,90911,ONE PAIRINGS SALMON & TROUT,1780015831, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,199946,BENEFUL CHPD BLENDS CHICKEN,1780015949, 0 , 0 , 0 ,N/A,$0 ,$0 
2/4/2020,5815,BENEFUL BAKED DELIGHTS HUGS,1780016540, 4 , 0 , 4 ,0%,$11 ,$0 
2/4/2020,5855,BENEFUL BAKED DELIGHT SNACKERS,1780016542, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,346295,ONE PUR SMRTBLND VARITY DOG FD,1780016715, 0 , 1 ,(1),N/A,$0 ,$8 
2/4/2020,384082,BEYOND SIMPL ORGN CHKN PEA,1780016912, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,176337,BENEFUL CHOPPED BLENDS TURKEY,1780016966, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,172171,BEYOND GF BEEF AND POTATO,1780017025, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,676357,CAT CHOW NATURALS INDOOR,1780017156, 4 , 0 , 4 ,0%,$22 ,$0 
2/4/2020,478541,BENEFUL INC CHK 4X3.5,1780017203, 0 , 1 ,(1),N/A,$0 ,$6 
2/4/2020,684123,PUR ONE HEALTHY WGHT 40LB,1780017933, 0 , 1 ,(1),N/A,$0 ,$43 
2/4/2020,575328,CAT CHOW NATURALS GRN FR CHKN,1780017955, 0 , 1 ,(1),N/A,$0 ,$12 
2/4/2020,811632,DENTALIFE ACTIVFRESH LRG 7.2OZ,1780018282, 0 , 2 ,(2),N/A,$0 ,$11 
2/4/2020,908829,PURINA ONE WET CAT UTH BF 30Z,1780018430, 12 , 2 , 10 ,17%,$12 ,$2 
2/4/2020,702255,BENEFUL HEALTHY WGHT CHICKEN,1780018444, 2 , 0 , 2 ,0%,$27 ,$0 
2/4/2020,654286,BENEFUL ORIGINALS CHICKEN,1780018450, 1 , 0 , 1 ,0%,$13 ,$0 
2/4/2020,71401,ONE DOG SMLL BTS BF & RC FRML,1780046404, 0 , 2 ,(2),N/A,$0 ,$16 
2/4/2020,348047,ONE CAT SALMON & RICE,1780047474, 4 , 1 , 3 ,25%,$31 ,$8 
2/4/2020,298216,ONE CAT SALMON & TUNA,1780047490, 0 , 1 ,(1),N/A,$0 ,$11 
2/4/2020,321955,PURINA ONE HEALTHY PUPPY CHICK,1780057011, 4 , 0 , 4 ,0%,$49 ,$0 
2/4/2020,127409,IAMS DOG GROUND W/CHKN & RICE,1901401329, 12 , 0 , 12 ,0%,$15 ,$0 
2/4/2020,52646,IAMS DOG CHUNK BEEF/VG IN GRVY,1901402520, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,173852,IAMS DOG WEIGHT CONTROL,1901461089, 1 , 1 , 0 ,100%,$19 ,$19 
2/4/2020,173525,IAMS DOG MINICHUNKS,1901461090, 2 , 1 , 1 ,50%,$39 ,$19 
2/4/2020,159325,IAMS LARGE BREED PUPPY,1901461094, 1 , 0 , 1 ,0%,$19 ,$0 
2/4/2020,171697,IAMS DOG LARGE BREED,1901461097, 1 , 2 ,(1),200%,$19 ,$39 
2/4/2020,172820,IAMS DOG MATURE ADULT,1901461206, 0 , 1 ,(1),N/A,$0 ,$19 
2/4/2020,87287,IAMS PUPPY ORIG BIG 15LB,1901470420, 0 , 1 ,(1),N/A,$0 ,$19 
2/4/2020,275006,IAMS DOG WET LAMB & RICE MLTPK,1901470707, 1 , 0 , 1 ,0%,$8 ,$0 
2/4/2020,290852,IAMS DOG WEIGHT CONTROL,1901471112, 4 , 0 , 4 ,0%,$44 ,$0 
2/4/2020,356849,IAMS ADULT CAT FOOD HAIRBALL,1901471238, 0 , 1 ,(1),N/A,$0 ,$7 
2/4/2020,41840,IAMS INDOOR CF WEIGHT/HAIRBALL,1901471245, 4 , 1 , 3 ,25%,$50 ,$13 
2/4/2020,356847,IAMS INDOOR CF WEIGHT/HAIRBALL,1901471246, 0 , 1 ,(1),N/A,$0 ,$7 
2/4/2020,656783,IAMS PP PATE CHICKEN KITTEN,1901480233, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,465326,IAMS PP ADLT CKN CUTS IN GRAVY,1901480261, 0 , 4 ,(4),N/A,$0 ,$4 
2/4/2020,875857,IAMS PP INDR SMN CUTS IN GRAVY,1901480264, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,89879,TEMPTATIONS BLISSFUL CATNIP FL,2310000099, 0 , 2 ,(2),N/A,$0 ,$3 
2/4/2020,88828,TEMPTATIONS MIX UPS BACKYARD,2310000157, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,12936,PEDIGREE GROUND W/BF/BCN/CHS,2310001018, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,170374,PED. TGD W CHP CKN SING,2310001076, 0 , 3 ,(3),N/A,$0 ,$4 
2/4/2020,12939,PEDIGREE COMBO W/CHKN-BF-LIVER,2310001078, 0 , 4 ,(4),N/A,$0 ,$5 
2/4/2020,195608,PEDIGREE GROUND W/TURKEY/BACON,2310001108, 0 , 5 ,(5),N/A,$0 ,$4 
2/4/2020,9676,CESAR SELECT W/TURKEY,2310001407, 0 , 4 ,(4),N/A,$0 ,$3 
2/4/2020,210095,PEDIGREE CHOICE CUTS W/BEEF,2310001527, 12 , 0 , 12 ,0%,$10 ,$0 
2/4/2020,206562,PEDIGREE GROUND W/CHICKEN/RICE,2310001907, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,54920,CESAR GRILLED CHICKEN FLAVOR,2310002452, 0 , 4 ,(4),N/A,$0 ,$3 
2/4/2020,601919,PDGR CHPD CK/BF & BF/BC 12CT,2310003320, 0 , 2 ,(2),N/A,$0 ,$19 
2/4/2020,36126,PEDIGREE BEEF VARIETY 12PK CAN,2310003321, 1 , 1 , 0 ,100%,$10 ,$10 
2/4/2020,72444,TEMPTATIONS HAIRBLL CONTRL CHK,2310008541, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,170379,CESAR 4 FLVR VARIETY CUBE,2310010257, 1 , 0 , 1 ,0%,$18 ,$0 
2/4/2020,172537,CESAR SAVORY DEL RT CHKN FLV,2310010269, 0 , 4 ,(4),N/A,$0 ,$3 
2/4/2020,115743,PEDIGREE LARGE BREED,2310010281, 1 , 0 , 1 ,0%,$14 ,$0 
2/4/2020,231384,CESAR SOFTIES FILET MIGNON FLA,2310010327, 0 , 1 ,(1),N/A,$0 ,$4 
2/4/2020,112071,TEMPTATIONS MIX UPS SURFERS DL,2310010396, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,97911,TEMPTATIONS MIX UPS CATNIP FEV,2310010648, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,260826,CESAR BREAKFAST & DINNER MEALS,2310010652, 0 , 1 ,(1),N/A,$0 ,$9 
2/4/2020,275050,PEDIGREE ADULT COMPLETE,2310010736, 0 , 2 ,(2),N/A,$0 ,$46 
2/4/2020,267883,TEMPTATIONS TASTY CHICKEN FLAV,2310010755, 0 , 1 ,(1),N/A,$0 ,$8 
2/4/2020,169951,CSR HM DLGHTS BF STEW,2310010831, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,169949,CSR HM DLGHTS TRKY&POT,2310010832, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,169919,CSR HM DLGHTS CHK&VEG,2310010835, 0 , 7 ,(7),N/A,$0 ,$5 
2/4/2020,169893,CSR HM DLGHTS POT RST,2310010836, 0 , 6 ,(6),N/A,$0 ,$5 
2/4/2020,165963,SHEBA PERF PORT SINGLE SEAFOOD,2310011019, 0 , 2 ,(2),N/A,$0 ,$1 
2/4/2020,166199,SHEBA PERF PORT SINGLE SALMON,2310011021, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,166145,SHEBA PERF PORT SINGL CKN&TUNA,2310011023, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,166219,SHEBA PERF PORT SINGL WTFH&TUN,2310011024, 0 , 2 ,(2),N/A,$0 ,$1 
2/4/2020,63753,PED SMALL BREED STEAK & VEGGIE,2310011034, 0 , 3 ,(3),N/A,$0 ,$15 
2/4/2020,65617,PED SMALL BREED STK & VEG,2310011035, 3 , 0 , 3 ,0%,$41 ,$0 
2/4/2020,331933,TEMPTATIONS MIX UPS CATNIP FEV,2310011081, 4 , 1 , 3 ,25%,$33 ,$8 
2/4/2020,192000,PED TGD FLT MGN SINGLE,2310011116, 0 , 3 ,(3),N/A,$0 ,$2 
2/4/2020,319666,PEDIGREE ADULT STEAK/VEG BONUS,2310011131, 0 , 1 ,(1),N/A,$0 ,$14 
2/4/2020,111951,SHEBA PP TUNA CUTS,2310011415, 0 , 3 ,(3),N/A,$0 ,$2 
2/4/2020,111804,SHEBA PP TURKEY CUTS,2310011417, 0 , 5 ,(5),N/A,$0 ,$3 
2/4/2020,336538,SHEBA PP GOURMET SALMON,2310011418, 0 , 3 ,(3),N/A,$0 ,$2 
2/4/2020,112110,SHEBA PP WHITEFISH & TUNA CUTS,2310011420, 0 , 5 ,(5),N/A,$0 ,$3 
2/4/2020,354723,CESAR HD MIXED 24PK,2310011437, 0 , 1 ,(1),N/A,$0 ,$18 
2/4/2020,354710,CESAR DRY FLT MIGN VEG 2.7LB,2310011624, 4 , 0 , 4 ,0%,$22 ,$0 
2/4/2020,325571,TEMPTATIONS BLISSFUL CATNIP FL,2310011643, 10 , 0 , 10 ,0%,$31 ,$0 
2/4/2020,323168,SHEBA MEATY STICKS CHICKEN,2310011781, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,358219,PED PCH MEATY GROUND CHICKEN,2310011801, 16 , 0 , 16 ,0%,$9 ,$0 
2/4/2020,111752,SHEBA PP SALMON & SHRIMP CUTS,2310011831, 0 , 2 ,(2),N/A,$0 ,$1 
2/4/2020,832494,SHEBA PP TUNA SHRIMP CUTS,2310011832, 0 , 5 ,(5),N/A,$0 ,$3 
2/4/2020,111661,SHEBA PP CHKN TRKY CUTS,2310011833, 0 , 1 ,(1),N/A,$0 ,$8 
2/4/2020,355117,PEDIGREE POUCH VP CHK BF CASS,2310011837, 2 , 0 , 2 ,0%,$18 ,$0 
2/4/2020,579505,CESAR GLZD HAM FLVR DCD POTATO,2310011998, 24 , 2 , 22 ,8%,$19 ,$2 
2/4/2020,111294,CESAR LE BRAISED RIB FLAVOR,2310011999, 0 , 2 ,(2),N/A,$0 ,$2 
2/4/2020,524344,CRAVE PP REAL CHICKEN,2310012301, 0 , 4 ,(4),N/A,$0 ,$4 
2/4/2020,54941,CESAR FIL MIG/PORHSE VAR 12 PK,2310070295, 0 , 1 ,(1),N/A,$0 ,$10 
2/4/2020,297746,PETMATE JUMBO CAT LITER SCOOP,2969529112, 0 , 3 ,(3),N/A,$0 ,$5 
2/4/2020,968146,NUDGES JERKY CUTS W/CHKN 16OZ,3140005263, 0 , 1 ,(1),N/A,$0 ,$12 
2/4/2020,738462,NUDGES GRILLERS W/STEAK 16OZ,3140006303, 5 , 0 , 5 ,0%,$58 ,$0 
2/4/2020,448302,NUDGES HOME STYLE 10OZ,3140006941, 6 , 1 , 5 ,17%,$43 ,$7 
2/4/2020,365774,HARTZ DELCTBLES STW TNA&WT FSH,3270011054, 12 , 0 , 12 ,0%,$11 ,$0 
2/4/2020,241281,A&H ULTRA LAST CAT LITTER,3320002203, 0 , 1 ,(1),N/A,$0 ,$8 
2/4/2020,262587,ARM & HAM CLUMP & SEAL MC LTR,3320002292, 0 , 1 ,(1),N/A,$0 ,$15 
2/4/2020,620867,A&H MULTI CAT SCOOP 40LB,3320002406, 0 , 1 ,(1),N/A,$0 ,$15 
2/4/2020,683730,ARM & HAMMER LITTER DEODORIZER,3320015020, 0 , 1 ,(1),N/A,$0 ,$2 
2/4/2020,353152,A&H SLIDE CLMPNG LTTR MULTI,3320097357, 0 , 1 ,(1),N/A,$0 ,$12 
2/4/2020,353153,A&H SLIDE CLMPNG LTTR MULTI,3320097360, 1 , 0 , 1 ,0%,$17 ,$0 
2/4/2020,101174,BUSY BONE SMALL/MEDIUM,3810003295, 6 , 1 , 5 ,17%,$16 ,$3 
2/4/2020,21630,BUSY BONE MINI,3810012891, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,949620,BB BEGGIN TWIST TINY 10PK,3810017647, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,266270,MOIST & MEATY BURGR W/CHZ 36CT,3810033048, 1 , 0 , 1 ,0%,$14 ,$0 
2/4/2020,37023,BEGGIN STRIPS BACON,3810049621, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,596619,HCF DOG CAN CHOPPED BEEF,4122000862, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,596478,HCF DOG CAN PUPPY FOOD,4122000866, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,334697,HR PUPPY SAMPLE,4122000894, 0 , 2 ,(2),N/A,$0 ,$3 
2/4/2020,307618,HCF CAT POUCH POLTRY VRIETY PK,4122002014, 2 , 0 , 2 ,0%,$9 ,$0 
2/4/2020,311739,HEB TEXAS PETS SUMMER SAUSAGE,4122004117, 0 , 1 ,(1),N/A,$0 ,$7 
2/4/2020,335493,HEB PUDDLE BUSTERS JUMBO,4122008240, 0 , 1 ,(1),N/A,$0 ,$19 
2/4/2020,195216,HERITAGE RANCH APPLE DOG SNCKS,4122010286, 24 , 3 , 21 ,13%,$84 ,$10 
2/4/2020,3602,HR GRAIN FREE CHICKEN DRY DOG,4122010455, 0 , 1 ,(1),N/A,$0 ,$10 
2/4/2020,377178,HEB BACON&CHSE DRY DOG FOOD,4122011108, 0 , 1 ,(1),N/A,$0 ,$10 
2/4/2020,356803,HR DENTAL STKS APL GRN TEA,4122014299, 0 , 1 ,(1),N/A,$0 ,$3 
2/4/2020,356804,HR DENTAL STKS PEPPERMNT PRSLY,4122014300, 0 , 2 ,(2),N/A,$0 ,$6 
2/4/2020,356807,HR DENTAL STK PEPPERMNT PRSLY,4122014302, 0 , 3 ,(3),N/A,$0 ,$21 
2/4/2020,334648,HR DRY DOG GF CHICKEN SAMPLE,4122018074, 6 , 0 , 6 ,0%,$9 ,$0 
2/4/2020,20470,HEB PUDDLE BUSTERS,4122018149, 0 , 1 ,(1),N/A,$0 ,$15 
2/4/2020,579281,HEB SMALL BITES 8LB,4122018658, 0 , 1 ,(1),N/A,$0 ,$5 
2/4/2020,370226,HR JUMBO BISCUITS PUMPKIN CIN,4122020980, 0 , 3 ,(3),N/A,$0 ,$3 
2/4/2020,370229,HR JMBO BISCT GINGERBREAD,4122020983, 0 , 1 ,(1),N/A,$0 ,$1 
2/4/2020,380876,HR CHICKEN & BRN RICE DRY DOG,4122024726, 0 , 1 ,(1),N/A,$0 ,$45 
2/4/2020,380879,HR GF BEEF & CHICKPEA DRY DOG,4122024754, 1 , 0 , 1 ,0%,$18 ,$0 
2/4/2020,380885,HR GF BEEF & CHICKPEA DRY DOG,4122024759, 1 , 0 , 1 ,0%,$38 ,$0 
2/4/2020,380888,HR GF BEEF & CHICKPEA DRY DOG,4122024768, 0 , 1 ,(1),N/A,$0 ,$48 
2/4/2020,380892,HR LAMB & BRN RICE DRY DOG,4122024792, 0 , 1 ,(1),N/A,$0 ,$45 
2/4/2020,380895,HR PUPPY FOOD DRY DOG,4122024806, 0 , 1 ,(1),N/A,$0 ,$18 
2/4/2020,5948,HR HEALTHY WGHT TURKEY DRY DOG,4122025118, 0 , 1 ,(1),N/A,$0 ,$8 
2/4/2020,2139,HR GRAIN FREE CHICKEN DRY DOG,4122025368, 0 , 1 ,(1),N/A,$0 ,$38 
2/4/2020,4707,HR GRAIN FREE SALMON DRY DOG,4122025485, 0 , 2 ,(2),N/A,$0 ,$20 
2/4/2020,9285,HR RB CKN&BRN RC DRY DOG FD,4122029879, 1 , 0 , 1 ,0%,$18 ,$0 
2/4/2020,359298,HCF CHOPPED BURGER,4122033186, 0 , 1 ,(1),N/A,$0 ,$4 
2/4/2020,10893,HR RB LAMB&BRN RC DRY DOG,4122039535, 0 , 1 ,(1),N/A,$0 ,$9 
2/4/2020,583747,HERITAGE RANCH BY HEB MOBILITY,4122055629, 0 , 2 ,(2),N/A,$0 ,$12 
2/4/2020,480778,HERITAGE RANCH BY HEB ANTIOXID,4122055634, 0 , 1 ,(1),N/A,$0 ,$6 
2/4/2020,943108,HEB CLMPNG LTTR ODR CNTRL SCNT,4122060913, 3 , 1 , 2 ,33%,$16 ,$5 
2/4/2020,929606,HEB CLMPNG LTTR ODR CNTRL SCNT,4122060914, 0 , 1 ,(1),N/A,$0 ,$7 
